หมวดข้อมูล,จังหวัด,โรงพยาบาล,ตัวชี้วัด,ค่า,หน่วย,แหล่งข้อมูล,สถานะข้อมูล
ค่าจริง_ServicePlan_CM0202,-,ลำปาง,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,5.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,ลำปาง,CM0202_จำนวนการคลอดทั้งหมด,578.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_ชื่อจังหวัด,แพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_สถานพยาบาล,10715 โรงพยาบาลแพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_อัตราต่อพัน,2.47,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,1.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,แพร่,CM0202_จำนวนการคลอดทั้งหมด,405.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_ชื่อจังหวัด,น่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_สถานพยาบาล,10716 โรงพยาบาลน่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_อัตราต่อพัน,4.25,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,2.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,น่าน,CM0202_จำนวนการคลอดทั้งหมด,471.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_ชื่อจังหวัด,พะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_สถานพยาบาล,10717 โรงพยาบาลพะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_อัตราต่อพัน,0.00,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,0.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,พะเยา,CM0202_จำนวนการคลอดทั้งหมด,260.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_ชื่อจังหวัด,พะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_ระดับ,M1,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_สถานพยาบาล,10718 โรงพยาบาลเชียงคำ,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_อัตราต่อพัน,5.65,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,2.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงคำ,CM0202_จำนวนการคลอดทั้งหมด,354.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_ชื่อจังหวัด,เชียงราย,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_สถานพยาบาล,10674 โรงพยาบาลเชียงรายประชานุเคราะห์,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_อัตราต่อพัน,14.61,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_จำนวนทารกเกิดไร้ชีพและทารกแรกเกิดที่เสียชีวิตภายใน 7 วันหลังคลอด,20.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0202,-,เชียงรายประชานุเคราะห์,CM0202_จำนวนการคลอดทั้งหมด,1369.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_ชื่อจังหวัด,เชียงใหม่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_สถานพยาบาล,10713 โรงพยาบาลนครพิงค์,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_อัตราต่อพัน,10.75,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_จำนวนทารกแรกเกิดที่เสียชีวิตใน 28 วันหลังคลอด,10.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,นครพิงค์,CM0203_จำนวนทารกเกิดมีชีพทั้งหมด (รวม Refer),930.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_ชื่อจังหวัด,ลำพูน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_สถานพยาบาล,10714 โรงพยาบาลลำพูน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_อัตราต่อพัน,6.68,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_จำนวนทารกแรกเกิดที่เสียชีวิตใน 28 วันหลังคลอด,4.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำพูน,CM0203_จำนวนทารกเกิดมีชีพทั้งหมด (รวม Refer),599.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_ชื่อจังหวัด,ลำปาง,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_สถานพยาบาล,10672 โรงพยาบาลลำปาง,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_อัตราต่อพัน,3.44,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_จำนวนทารกแรกเกิดที่เสียชีวิตใน 28 วันหลังคลอด,2.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,ลำปาง,CM0203_จำนวนทารกเกิดมีชีพทั้งหมด (รวม Refer),582.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_ชื่อจังหวัด,แพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_สถานพยาบาล,10715 โรงพยาบาลแพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_อัตราต่อพัน,2.45,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_จำนวนทารกแรกเกิดที่เสียชีวิตใน 28 วันหลังคลอด,1.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,แพร่,CM0203_จำนวนทารกเกิดมีชีพทั้งหมด (รวม Refer),408.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,น่าน,CM0203_ชื่อจังหวัด,น่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,น่าน,CM0203_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,น่าน,CM0203_สถานพยาบาล,10716 โรงพยาบาลน่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CM0203,-,น่าน,CM0203_อัตราต่อพัน,2.14,-,CMI Web (scraped 2569),ข้อมูลจริง
